,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
22,Ladder,20211013T131829.000Z,ちゃんジャガ,MONKEY D ADRIÁN,2,1,Royal Hogs,Bomber,Electro Spirit,Skeletons,Earthquake,The Log,Hunter,Royal Delivery,Giant,Dark Prince,Elite Barbarians,Arrows,Fireball,Skeleton Dragons,Electro Wizard,Fisherman
23,Ladder,20211013T131433.000Z,ちゃんジャガ,<c5>Elaina,2,1,Royal Hogs,Bomber,Electro Spirit,Skeletons,Earthquake,The Log,Hunter,Royal Delivery,Graveyard,Sparky,Inferno Dragon,Princess,Knight,Guards,Royal Delivery,Freeze
24,Ladder,20211013T131030.000Z,ちゃんジャガ,5>tog,1,0,Royal Hogs,Bomber,Electro Spirit,Skeletons,Earthquake,The Log,Hunter,Royal Delivery,Baby Dragon,Bats,Lumberjack,Skeleton Army,Lava Hound,Flying Machine,Clone,Fireball
0,Ladder,20211014T020016.000Z,o my days,Gaspar D.,0,1,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Mother Witch,Royal Giant,Fireball,Barbarian Barrel,Skeletons,Electro Spirit,Mega Minion,Fisherman
1,Ladder,20211014T015609.000Z,o my days,Adriano L Clash,1,3,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Giant,Skeleton Army,Bats,Arrows,Graveyard,Night Witch,Giant Snowball,Bowler
2,Ladder,20211014T015223.000Z,o my days,DJ HANCOCK ♥️SV,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Barbarian Barrel,Balloon,P.E.K.K.A,Baby Dragon,Electro Dragon,Tornado,Freeze,Lumberjack
3,Ladder,20211014T014716.000Z,o my days,Gandalf⚡,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Electro Giant,Tornado,Lightning,Bowler,Baby Dragon,Mega Minion,Barbarian Barrel,Goblin Cage
4,Ladder,20211014T014351.000Z,o my days,chelo,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Royal Giant,Goblin Cage,Fireball,Mega Minion,Mother Witch,Barbarian Barrel,Dark Prince,Fisherman
5,Friendly,20211013T111842.000Z,o my days,NoctNight,0,1,Goblin Cage,Barbarian Barrel,Zappies,Arrows,Royal Recruits,Royal Hogs,Flying Machine,Fireball,Valkyrie,Miner,Archers,Mortar,Skeletons,Musketeer,Giant Snowball,Fireball
6,Friendly,20211013T111304.000Z,o my days,clashwithGARRY,1,0,Royal Giant,Skeletons,Royal Ghost,Fireball,The Log,Mother Witch,Fisherman,Mega Minion,Fireball,Mother Witch,Goblin Drill,Royal Ghost,Cannon Cart,Bandit,Barbarian Barrel,Magic Archer
7,Friendly,20211013T110405.000Z,o my days,D3fault 2.0,1,0,Skeletons,Electro Spirit,The Log,Royal Delivery,Royal Hogs,Earthquake,Hunter,Bomber,Flying Machine,Furnace,Lightning,Mother Witch,Elite Barbarians,Cannon Cart,Goblin Hut,Barbarian Barrel
8,Friendly,20211013T104418.000Z,o my days,clashwithGARRY,0,3,The Log,Bats,Spear Goblins,Fireball,Miner,Knight,Bomb Tower,Wall Breakers,Goblin Giant,Sparky,Elite Barbarians,Electro Wizard,Heal Spirit,Dark Prince,Rage,Zap
9,Friendly,20211013T102848.000Z,o my days,NoctNight,0,1,Skeletons,Electro Spirit,The Log,Royal Delivery,Royal Hogs,Earthquake,Hunter,Bomber,Cannon Cart,Mortar,Miner,Skeletons,Archers,The Log,Minion Horde,Fireball
10,Friendly,20211013T090940.000Z,o my days,clashwithGARRY,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log
11,Ladder,20211013T090409.000Z,o my days,S m o,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Bandit,Electro Wizard,Inferno Dragon,Mega Knight,Poison,Ram Rider,Royal Ghost,Zap
12,Ladder,20211013T085825.000Z,o my days,ゴルゴ,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Zap,P.E.K.K.A,Bandit,Fireball,Battle Ram,Electro Wizard,Royal Ghost,Magic Archer
13,Ladder,20211013T085350.000Z,o my days,CARL,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Mega Knight,Mother Witch,Electro Wizard,Baby Dragon,Fireball,Elite Barbarians,Barbarian Barrel,Tornado
14,Ladder,20211013T084816.000Z,o my days,Josee!,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Goblin Gang,Cannon Cart,Spear Goblins,Mortar,Minion Horde,The Log,Miner,Fireball
15,Ladder,20211013T084252.000Z,o my days,Wazap Giorno,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Valkyrie,The Log,Fire Spirit,Bomb Tower,Electro Wizard,Fireball,Miner,Skeletons
16,Ladder,20211013T083755.000Z,o my days,Kaguya Hime,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Lava Hound,Minions,Inferno Dragon,Guards,Fireball,Tombstone,Zap,Balloon
17,Ladder,20211013T083316.000Z,o my days,Quō vādis?,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Lava Hound,Skeleton Dragons,Flying Machine,Arrows,Guards,Goblin Cage,Mega Minion,Miner
18,Ladder,20211013T082925.000Z,o my days,✨Alfred C✨,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Zap,Fireball,Flying Machine,Mini P.E.K.K.A,Furnace,Goblin Hut,Mother Witch,Mega Knight
19,Ladder,20211013T082614.000Z,o my days,やっちゃうYO!! ナポリ☻,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Goblin Giant,Prince,Guards,Spear Goblins,Fireball,Bats,Dark Prince,Zap
20,Ladder,20211013T082306.000Z,o my days,Rayanthepro,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,P.E.K.K.A,Royal Ghost,Magic Archer,Electro Wizard,Bandit,Battle Ram,Zap,Fireball
21,Ladder,20211013T081921.000Z,o my days,コハロンの愛弟子,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Goblin Barrel,Princess,Rocket,Knight,Tesla,Goblin Gang,The Log,Electro Spirit
22,Ladder,20211013T081514.000Z,o my days,NS丨俊希reflesh,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,P.E.K.K.A,Royal Ghost,Bandit,Battle Ram,Electro Wizard,Magic Archer,Poison,Zap
23,Ladder,20211013T061654.000Z,o my days,SIVASLI,0,3,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Graveyard,Goblin Cage,Tornado,Barbarian Barrel,Fireball,Baby Dragon,Mega Minion,Knight
24,Ladder,20211013T061355.000Z,o my days,TyranTrump,0,1,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,The Log,Poison,Tesla,Spear Goblins,Skeletons,Knight,Miner,Rocket
0,TeamVsTeamLadder,20211014T035656.000Z,Huss ツ,philip,0,3,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Goblin Barrel,Ram Rider,Fireball,Wizard,Skeleton Army,Mega Knight,Bats,Zap
1,Ladder,20211013T215230.000Z,Sway❄️,el tirador xd,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Golem,Lumberjack,Baby Dragon,Electro Dragon,Tornado,Mega Minion,Cannon Cart,Barbarian Barrel
2,CW_Battle_1v1,20211013T211539.000Z,Sway❄️,Masiso moro,1,0,Hog Rider,Ice Golem,Skeletons,Ice Spirit,Fireball,Cannon,Musketeer,The Log,Knight,Goblin Barrel,Archers,Princess,Flying Machine,Mother Witch,Arrows,Giant Skeleton
3,Ladder,20211013T191728.000Z,Sway❄️,UA I Clasher,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Mega Minion,Night Witch,Elite Barbarians,Golem,Zap,Skeleton Army,Arrows,Fireball
4,Ladder,20211013T191242.000Z,Sway❄️,cyber tayger,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Giant,Prince,Mega Minion,Fireball,Dark Prince,Miner,Electro Wizard,Zap
5,Ladder,20211013T190804.000Z,Sway❄️,Hassoon36,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Goblin Drill,Wall Breakers,Fireball,Fire Spirit,Inferno Tower,Valkyrie,The Log,Spear Goblins
6,Ladder,20211013T190311.000Z,Sway❄️,<c3>Sᴇᴡᴇᴅʏ80ツ™,0,1,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Hog Rider,Tesla,Earthquake,The Log,Valkyrie,Firecracker,Skeletons,Ice Spirit
7,Ladder,20211013T185748.000Z,Sway❄️,あんかば,2,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Magic Archer,Fireball,Zap,Electro Wizard,Bandit,Battle Ram,Royal Ghost,P.E.K.K.A
8,Ladder,20211013T185436.000Z,Sway❄️,MONKEY D ADRIÁN,0,1,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Giant,Dark Prince,Elite Barbarians,Arrows,Fireball,Skeleton Dragons,Electro Wizard,Fisherman
9,Ladder,20211013T183212.000Z,Sway❄️,K.I.N.G boy;),1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Royal Giant,Skeletons,Electro Spirit,The Log,Mother Witch,Mega Minion,Fireball,Fisherman
10,Ladder,20211013T182746.000Z,Sway❄️,rfnm,0,1,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Fireball,Minion Horde,Cannon Cart,Mortar,Goblin Gang,Spear Goblins,The Log,Miner
11,TeamVsTeamLadder,20211013T145002.000Z,Sway❄️,hansolo,0,3,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Electro Spirit,Firecracker,Dark Prince,The Log,Fireball,Skeletons,Royal Giant,Mega Minion
12,Ladder,20211013T142746.000Z,Sway❄️,Andrin,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Cannon Cart,Zappies,Arrows,Graveyard,Knight,Inferno Dragon,Fireball,Goblin Cage
13,TeamVsTeamLadder,20211013T142021.000Z,Sway❄️,Marton,0,3,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Lumberjack,Inferno Dragon,Electro Wizard,Miner,Mirror,Mega Knight,Wizard,Fireball
14,Friendly,20211011T115612.000Z,Sway❄️,CHN丨Clappix✨,3,1,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Royal Giant,Skeletons,Electro Spirit,The Log,Mother Witch,Mega Minion,Lightning,Fisherman
15,Friendly,20211011T115231.000Z,Sway❄️,CHN丨Clappix✨,2,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Lava Hound,Lumberjack,Bats,Flying Machine,Skeleton Army,Fireball,Baby Dragon,Clone
16,Friendly,20211011T114841.000Z,Sway❄️,CHN丨Clappix✨,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,The Log,Ice Wizard,X-Bow,Tesla,Rocket,Valkyrie,Tornado,Electro Spirit
17,TeamVsTeamLadder,20211011T082516.000Z,Sway❄️,Shinjo,0,3,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Rage,Musketeer,Bats,Arrows,Zap,Mini P.E.K.K.A,Dart Goblin,Elite Barbarians
18,Challenge,20211011T073926.000Z,Sway❄️,Hindy,0,3,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Graveyard,Valkyrie,Fireball,Baby Dragon,Goblin Cage,Ice Wizard,Barbarian Barrel,Tornado
19,Challenge,20211011T073803.000Z,Sway❄️,#4EverNinja,0,3,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Knight,Ice Wizard,Bomb Tower,Baby Dragon,Poison,Barbarian Barrel,Tornado,Graveyard
20,Challenge,20211011T073626.000Z,Sway❄️,parsival,0,1,Electro Spirit,Zappies,Flying Machine,Goblin Cage,Royal Hogs,Barbarian Barrel,Fireball,Royal Recruits,Rocket,Tornado,Ice Spirit,Goblins,Executioner,Valkyrie,The Log,Hog Rider
21,Ladder_CrownRush,20211011T051117.000Z,Sway❄️,TEAN,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Balloon,Bowler,Electro Dragon,Lumberjack,Inferno Dragon,Freeze,Tornado,Barbarian Barrel
22,Ladder_CrownRush,20211011T050327.000Z,Sway❄️,かます,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Musketeer,Ice Golem,Balloon,Bomb Tower,Skeletons,Barbarian Barrel,Miner,Giant Snowball
23,Ladder_CrownRush,20211011T045937.000Z,Sway❄️,KINGPRO,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Arrows,Barbarian Barrel,Goblin Cage,Zappies,Flying Machine,Fireball,Royal Hogs,Royal Recruits
24,Ladder_CrownRush,20211011T045617.000Z,Sway❄️,Alex,0,1,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Cannon,Musketeer,Fireball,The Log,Hog Rider,Ice Golem,Ice Spirit,Skeletons
0,Ladder,20211013T193313.000Z,Regus,JOLTEON,1,0,Hog Rider,Musketeer,Ice Golem,Cannon,Ice Spirit,Skeletons,Fireball,The Log,Fireball,Hog Rider,Musketeer,Ice Golem,Cannon,Fire Spirit,Skeletons,The Log
1,Ladder,20211013T192743.000Z,Regus,Mihmster,0,1,Hog Rider,Musketeer,Ice Golem,Cannon,Ice Spirit,Skeletons,Fireball,The Log,Knight,Graveyard,Tornado,Baby Dragon,Goblin Cage,Bomber,Barbarian Barrel,Fireball
2,Ladder,20211013T192306.000Z,Regus,TOM♦️Rian™,1,2,Hog Rider,Musketeer,Ice Golem,Cannon,Ice Spirit,Skeletons,Fireball,The Log,Mega Minion,Skeletons,Balloon,Minions,Arrows,Lava Hound,Miner,Bomber
3,Ladder,20211013T191914.000Z,Regus,not coco,1,0,Hog Rider,Musketeer,Ice Golem,Cannon,Ice Spirit,Skeletons,Fireball,The Log,Royal Hogs,Mother Witch,The Log,Cannon Cart,Skeleton Dragons,Skeletons,Goblin Cage,Fireball
4,Challenge,20211013T182103.000Z,Regus,EB I Emerson✌,0,1,Hog Rider,Musketeer,Ice Golem,Cannon,Ice Spirit,Skeletons,Fireball,The Log,Golem,Night Witch,Electro Dragon,Skeleton Dragons,Tornado,Fireball,Guards,Fisherman
5,Challenge,20211013T181702.000Z,Regus,<c3>Mini✨⭐️doc✨,1,0,Hog Rider,Musketeer,Ice Golem,Cannon,Ice Spirit,Skeletons,Fireball,The Log,Goblin Giant,Sparky,Mega Minion,Mother Witch,Rage,Zap,Mini P.E.K.K.A,Dark Prince
6,Challenge,20211013T181320.000Z,Regus,buss,1,0,Hog Rider,Musketeer,Ice Golem,Cannon,Ice Spirit,Skeletons,Fireball,The Log,Zap,Poison,Battle Ram,P.E.K.K.A,Bandit,Royal Ghost,Electro Wizard,Magic Archer
7,Challenge,20211013T180934.000Z,Regus,Aczino,1,0,Hog Rider,Musketeer,Ice Golem,Cannon,Ice Spirit,Skeletons,Fireball,The Log,P.E.K.K.A,Dark Prince,Electro Wizard,Bandit,Ram Rider,Mother Witch,Fireball,Barbarian Barrel
8,Challenge,20211013T180620.000Z,Regus,Mr. Investor,0,3,Hog Rider,Musketeer,Ice Golem,Cannon,Ice Spirit,Skeletons,Fireball,The Log,Goblin Giant,Sparky,Mega Minion,Elite Barbarians,Heal Spirit,Electro Wizard,Zap,Rage
9,Challenge,20211013T180337.000Z,Regus,King Destruck,1,0,Hog Rider,Musketeer,Ice Golem,Cannon,Ice Spirit,Skeletons,Fireball,The Log,Electro Wizard,Royal Hogs,Mother Witch,Goblin Hut,Bandit,Fireball,Elite Barbarians,Barbarian Barrel
10,Challenge,20211013T175919.000Z,Regus,KaqzyCR On IG,1,0,Hog Rider,Musketeer,Ice Golem,Cannon,Ice Spirit,Skeletons,Fireball,The Log,Giant Snowball,Balloon,Miner,Inferno Dragon,Ice Golem,Firecracker,Barbarian Barrel,Tesla
11,Challenge,20211013T175600.000Z,Regus,DANIEL LIMA,2,0,Hog Rider,Musketeer,Ice Golem,Cannon,Ice Spirit,Skeletons,Fireball,The Log,Furnace,Goblin Hut,Fireball,P.E.K.K.A,Flying Machine,Mother Witch,The Log,Bandit
12,Challenge,20211013T175244.000Z,Regus,ΔĽΔꜾƎ,1,0,Hog Rider,Musketeer,Ice Golem,Cannon,Ice Spirit,Skeletons,Fireball,The Log,Hog Rider,Archers,The Log,Skeletons,Earthquake,Knight,Electro Spirit,Inferno Tower
13,Friendly,20211013T171348.000Z,Regus,ノロ,1,0,Hog Rider,Musketeer,Ice Golem,Cannon,Ice Spirit,Skeletons,Fireball,The Log,Ice Spirit,Fireball,The Log,Hog Rider,Musketeer,Ice Golem,Skeletons,Cannon
14,Friendly,20211013T170836.000Z,Regus,ノロ,0,1,Hog Rider,Musketeer,Ice Golem,Cannon,Ice Spirit,Skeletons,Fireball,The Log,Ice Spirit,Fireball,The Log,Hog Rider,Musketeer,Ice Golem,Skeletons,Cannon
15,Friendly,20211013T170311.000Z,Regus,ノロ,1,0,Hog Rider,Musketeer,Ice Golem,Cannon,Ice Spirit,Skeletons,Fireball,The Log,Ice Spirit,Fireball,The Log,Hog Rider,Musketeer,Ice Golem,Skeletons,Cannon
16,Ladder,20211013T165850.000Z,Regus,Yotti,1,0,Hog Rider,Musketeer,Ice Golem,Cannon,Ice Spirit,Skeletons,Fireball,The Log,Ice Spirit,Giant Snowball,Goblins,Bats,Barbarian Barrel,Princess,Lumberjack,Balloon
17,Ladder,20211013T165400.000Z,Regus,ゆーり,3,0,Hog Rider,Musketeer,Ice Golem,Cannon,Ice Spirit,Skeletons,Fireball,The Log,Goblin Barrel,Tesla,Rocket,Valkyrie,Princess,Skeletons,Electro Spirit,The Log
18,Ladder,20211013T165239.000Z,Regus,☆TheAngel☆,0,1,Hog Rider,Musketeer,Ice Golem,Cannon,Ice Spirit,Skeletons,Fireball,The Log,Lumberjack,Balloon,Tornado,Barbarian Barrel,Inferno Dragon,Bowler,Electro Dragon,Freeze
19,Ladder,20211013T164923.000Z,Regus,S I,1,0,Hog Rider,Musketeer,Ice Golem,Cannon,Ice Spirit,Skeletons,Fireball,The Log,Three Musketeers,Royal Ghost,Bandit,Hunter,Royal Hogs,Ice Golem,Heal Spirit,Barbarian Barrel
20,Ladder,20211013T164539.000Z,Regus,Nova I Hypno,1,0,Hog Rider,Musketeer,Ice Golem,Cannon,Ice Spirit,Skeletons,Fireball,The Log,Goblin Barrel,Skeleton Barrel,Valkyrie,Skeleton Army,Princess,Dart Goblin,The Log,Inferno Tower
21,Ladder,20211013T164020.000Z,Regus,Gus❤️Dlew,0,1,Hog Rider,Musketeer,Ice Golem,Cannon,Ice Spirit,Skeletons,Fireball,The Log,Golem,Lumberjack,Wizard,Cannon Cart,Mini P.E.K.K.A,Zap,Electro Wizard,Arrows
22,Ladder,20211013T163450.000Z,Regus,Ben061,2,1,Hog Rider,Musketeer,Ice Golem,Cannon,Ice Spirit,Skeletons,Fireball,The Log,Lava Hound,Arrows,Barbarians,Miner,Inferno Dragon,Flying Machine,Baby Dragon,Goblin Cage
23,Ladder,20211013T162930.000Z,Regus,wwwwwwww,1,0,Hog Rider,Musketeer,Ice Golem,Cannon,Ice Spirit,Skeletons,Fireball,The Log,Mega Knight,Hog Rider,Inferno Dragon,Electro Wizard,Goblin Gang,Bats,Poison,Zap
24,Ladder,20211013T162359.000Z,Regus,Nova I⚡Mystofa⚡,1,0,Hog Rider,Musketeer,Ice Golem,Cannon,Ice Spirit,Skeletons,Fireball,The Log,Minions,Zappies,Zap,Rage,Elite Barbarians,Dark Prince,Goblin Giant,Sparky
