,Clusters number,Deck
1206,81,"['Graveyard', 'Baby Dragon', 'Goblin Cage', 'Fireball', 'Ice Wizard', 'Knight', 'Tornado', 'Barbarian Barrel']"
1207,81,"['Graveyard', 'Baby Dragon', 'Goblin Cage', 'Poison', 'Ice Wizard', 'Knight', 'Tornado', 'Barbarian Barrel']"
1208,81,"['Inferno Tower', 'Valkyrie', 'Goblin Drill', 'Fireball', 'Wall Breakers', 'Spear Goblins', 'The Log', 'Fire Spirit']"
1209,81,"['Lava Hound', 'Balloon', 'Barbarians', 'Inferno Dragon', 'Skeleton Dragons', 'Miner', 'Arrows', 'Zap']"
1210,81,"['Lava Hound', 'Flying Machine', 'Skeleton Dragons', 'Goblin Cage', 'Miner', 'Guards', 'Mega Minion', 'Arrows']"
1211,81,"['Lava Hound', 'Goblin Hut', 'Graveyard', 'Dark Prince', 'Tesla', 'Knight', 'Wall Breakers', 'The Log']"
1212,81,"['Magic Archer', 'Valkyrie', 'Bomb Tower', 'Miner', 'Tornado', 'Wall Breakers', 'Spear Goblins', 'The Log']"
1213,81,"['Mega Knight', 'Balloon', 'Hunter', 'Miner', 'Fisherman', 'Mega Minion', 'Tombstone', 'Arrows']"
1214,81,"['Mega Knight', 'Ram Rider', 'Inferno Dragon', 'Electro Wizard', 'Magic Archer', 'Mother Witch', 'Fireball', 'Bandit']"
1215,81,"['Mega Knight', 'Ram Rider', 'Inferno Dragon', 'Electro Wizard', 'Poison', 'Bandit', 'Barbarian Barrel', 'Giant Snowball']"
1216,81,"['Mega Knight', 'Royal Giant', 'Prince', 'Princess', 'Skeleton Army', 'Dart Goblin', 'Goblin Barrel', 'Bats']"
1217,81,"['Mega Knight', 'Sparky', 'Prince', 'Wizard', 'Inferno Dragon', 'Skeleton Army', 'Skeleton Barrel', 'Fire Spirit']"
1218,81,"['Musketeer', 'Hog Rider', 'Fireball', 'Cannon', 'Ice Golem', 'The Log', 'Skeletons', 'Ice Spirit']"
1219,81,"['P.E.K.K.A', 'Electro Wizard', 'Magic Archer', 'Battle Ram', 'Fireball', 'Royal Ghost', 'Bandit', 'Zap']"
1220,81,"['P.E.K.K.A', 'Elite Barbarians', 'Electro Wizard', 'Mother Witch', 'Battle Ram', 'Fireball', 'Fisherman', 'Zap']"
1221,81,"['P.E.K.K.A', 'Lightning', 'Ram Rider', 'Electro Wizard', 'Baby Dragon', 'Bandit', 'Barbarian Barrel', 'Giant Snowball']"
1222,81,"['P.E.K.K.A', 'Ram Rider', 'Electro Wizard', 'Mother Witch', 'Dark Prince', 'Fireball', 'Bandit', 'Barbarian Barrel']"
1223,81,"['Prince', 'Giant', 'Electro Wizard', 'Dark Prince', 'Fireball', 'Miner', 'Mega Minion', 'Zap']"
1224,81,"['Ram Rider', 'Inferno Dragon', 'Magic Archer', 'Lumberjack', 'Fireball', 'Bandit', 'Ice Golem', 'Barbarian Barrel']"
1225,81,"['Rocket', 'Valkyrie', 'Tesla', 'Princess', 'Goblin Barrel', 'The Log', 'Skeletons', 'Electro Spirit']"
1226,81,"['Royal Giant', 'Mother Witch', 'Fireball', 'Fisherman', 'Mega Minion', 'The Log', 'Skeletons', 'Electro Spirit']"
1227,81,"['Royal Giant', 'Mother Witch', 'Hunter', 'Fireball', 'Fisherman', 'The Log', 'Skeletons', 'Electro Spirit']"
1228,81,"['Royal Recruits', 'Elite Barbarians', 'Dark Prince', 'Flying Machine', 'Fireball', 'Bandit', 'Arrows', 'Wall Breakers']"
1229,81,"['Royal Recruits', 'Royal Hogs', 'Flying Machine', 'Zappies', 'Goblin Cage', 'Fireball', 'Arrows', 'Barbarian Barrel']"
1230,81,"['Sparky', 'Goblin Giant', 'Elite Barbarians', 'Electro Wizard', 'Dark Prince', 'Mega Minion', 'Rage', 'Zap']"
1231,81,"['Three Musketeers', 'Elixir Collector', 'Hunter', 'Royal Ghost', 'Bandit', 'Ice Golem', 'Barbarian Barrel', 'Heal Spirit']"
1232,81,"['Valkyrie', 'Hog Rider', 'Tesla', 'Firecracker', 'Earthquake', 'The Log', 'Skeletons', 'Fire Spirit']"
1233,81,"['Witch', 'Giant', 'Graveyard', 'Inferno Dragon', 'Dark Prince', 'Fireball', 'Skeleton Army', 'Arrows']"
1234,81,"['X-Bow', 'Rocket', 'Valkyrie', 'Tesla', 'Ice Wizard', 'Tornado', 'The Log', 'Skeletons']"
1235,81,"['X-Bow', 'Tesla', 'Fireball', 'Archers', 'Knight', 'The Log', 'Skeletons', 'Electro Spirit']"
1236,82,"['Balloon', 'Electro Dragon', 'Bowler', 'Inferno Dragon', 'Lumberjack', 'Freeze', 'Tornado', 'Barbarian Barrel']"
1237,82,"['Balloon', 'Musketeer', 'Bomb Tower', 'Miner', 'Ice Golem', 'Barbarian Barrel', 'Giant Snowball', 'Skeletons']"
1238,82,"['Bomb Tower', 'Fireball', 'Miner', 'Knight', 'Wall Breakers', 'Spear Goblins', 'Bats', 'The Log']"
1239,82,"['Cannon Cart', 'Minion Horde', 'Mortar', 'Fireball', 'Miner', 'Goblin Gang', 'Spear Goblins', 'The Log']"
1240,82,"['Cannon Cart', 'Royal Hogs', 'Mother Witch', 'Skeleton Dragons', 'Goblin Cage', 'Fireball', 'The Log', 'Skeletons']"
1241,82,"['Goblin Giant', 'Prince', 'Dark Prince', 'Fireball', 'Goblin Gang', 'Spear Goblins', 'Bats', 'Zap']"
1242,82,"['Golem', 'Electro Dragon', 'Cannon Cart', 'Lumberjack', 'Baby Dragon', 'Mega Minion', 'Tornado', 'Barbarian Barrel']"
1243,82,"['Graveyard', 'Baby Dragon', 'Goblin Cage', 'Fireball', 'Ice Wizard', 'Knight', 'Tornado', 'Barbarian Barrel']"
1244,82,"['Graveyard', 'Baby Dragon', 'Goblin Cage', 'Poison', 'Ice Wizard', 'Knight', 'Tornado', 'Barbarian Barrel']"
1245,82,"['Inferno Tower', 'Valkyrie', 'Goblin Drill', 'Fireball', 'Wall Breakers', 'Spear Goblins', 'The Log', 'Fire Spirit']"
1246,82,"['Lava Hound', 'Balloon', 'Barbarians', 'Inferno Dragon', 'Skeleton Dragons', 'Miner', 'Arrows', 'Zap']"
1247,82,"['Lava Hound', 'Balloon', 'Battle Ram', 'Fisherman', 'Guards', 'Goblin Barrel', 'Tornado', 'Bats']"
1248,82,"['Lava Hound', 'Flying Machine', 'Skeleton Dragons', 'Goblin Cage', 'Miner', 'Guards', 'Mega Minion', 'Arrows']"
1249,82,"['Magic Archer', 'Valkyrie', 'Bomb Tower', 'Miner', 'Tornado', 'Wall Breakers', 'Spear Goblins', 'The Log']"
1250,82,"['Mega Knight', 'Balloon', 'Hunter', 'Miner', 'Fisherman', 'Mega Minion', 'Tombstone', 'Arrows']"
1251,82,"['Mega Knight', 'Ram Rider', 'Inferno Dragon', 'Electro Wizard', 'Poison', 'Bandit', 'Barbarian Barrel', 'Giant Snowball']"
1252,82,"['Mega Knight', 'Royal Giant', 'Prince', 'Princess', 'Skeleton Army', 'Dart Goblin', 'Goblin Barrel', 'Bats']"
1253,82,"['Mega Knight', 'Sparky', 'Prince', 'Wizard', 'Inferno Dragon', 'Skeleton Army', 'Skeleton Barrel', 'Fire Spirit']"
1254,82,"['Musketeer', 'Hog Rider', 'Fireball', 'Cannon', 'Ice Golem', 'The Log', 'Skeletons', 'Ice Spirit']"
1255,82,"['Musketeer', 'Valkyrie', 'Hog Rider', 'Fireball', 'Minions', 'Cannon', 'Bomber', 'Zap']"
1256,82,"['P.E.K.K.A', 'Electro Wizard', 'Magic Archer', 'Battle Ram', 'Fireball', 'Royal Ghost', 'Bandit', 'Zap']"
1257,82,"['P.E.K.K.A', 'Elite Barbarians', 'Electro Wizard', 'Mother Witch', 'Battle Ram', 'Fireball', 'Fisherman', 'Zap']"
1258,82,"['P.E.K.K.A', 'Lightning', 'Ram Rider', 'Electro Wizard', 'Baby Dragon', 'Bandit', 'Barbarian Barrel', 'Giant Snowball']"
1259,82,"['Prince', 'Giant', 'Electro Wizard', 'Dark Prince', 'Fireball', 'Miner', 'Mega Minion', 'Zap']"
1260,82,"['Ram Rider', 'Inferno Dragon', 'Magic Archer', 'Lumberjack', 'Fireball', 'Bandit', 'Ice Golem', 'Barbarian Barrel']"
1261,82,"['Rocket', 'Valkyrie', 'Tesla', 'Princess', 'Goblin Barrel', 'The Log', 'Skeletons', 'Electro Spirit']"
1262,82,"['Royal Giant', 'Mother Witch', 'Fireball', 'Fisherman', 'Mega Minion', 'The Log', 'Skeletons', 'Electro Spirit']"
1263,82,"['Royal Giant', 'Mother Witch', 'Hunter', 'Fireball', 'Fisherman', 'The Log', 'Skeletons', 'Electro Spirit']"
1264,82,"['Royal Recruits', 'Royal Hogs', 'Flying Machine', 'Zappies', 'Goblin Cage', 'Fireball', 'Arrows', 'Barbarian Barrel']"
1265,82,"['Sparky', 'Goblin Giant', 'Elite Barbarians', 'Electro Wizard', 'Dark Prince', 'Mega Minion', 'Rage', 'Zap']"
1266,82,"['Three Musketeers', 'Elixir Collector', 'Hunter', 'Royal Ghost', 'Bandit', 'Ice Golem', 'Barbarian Barrel', 'Heal Spirit']"
1267,82,"['Valkyrie', 'Hog Rider', 'Tesla', 'Firecracker', 'Earthquake', 'The Log', 'Skeletons', 'Fire Spirit']"
1268,82,"['X-Bow', 'Rocket', 'Valkyrie', 'Tesla', 'Ice Wizard', 'Tornado', 'The Log', 'Skeletons']"
1269,82,"['X-Bow', 'Tesla', 'Fireball', 'Archers', 'Knight', 'The Log', 'Skeletons', 'Electro Spirit']"
1270,83,"['Balloon', 'Electro Dragon', 'Bowler', 'Inferno Dragon', 'Lumberjack', 'Freeze', 'Tornado', 'Barbarian Barrel']"
1271,83,"['Balloon', 'Inferno Dragon', 'Goblin Cage', 'Fireball', 'Miner', 'Mega Minion', 'Ice Golem', 'Zap']"
1272,83,"['Balloon', 'Musketeer', 'Bomb Tower', 'Miner', 'Ice Golem', 'Barbarian Barrel', 'Giant Snowball', 'Skeletons']"
1273,83,"['Bomb Tower', 'Fireball', 'Miner', 'Knight', 'Wall Breakers', 'Spear Goblins', 'Bats', 'The Log']"
1274,83,"['Cannon Cart', 'Minion Horde', 'Mortar', 'Fireball', 'Miner', 'Goblin Gang', 'Spear Goblins', 'The Log']"
1275,83,"['Cannon Cart', 'Royal Hogs', 'Mother Witch', 'Skeleton Dragons', 'Goblin Cage', 'Fireball', 'The Log', 'Skeletons']"
1276,83,"['Goblin Giant', 'Prince', 'Dark Prince', 'Fireball', 'Goblin Gang', 'Spear Goblins', 'Bats', 'Zap']"
1277,83,"['Golem', 'Electro Dragon', 'Cannon Cart', 'Lumberjack', 'Baby Dragon', 'Mega Minion', 'Tornado', 'Barbarian Barrel']"
1278,83,"['Golem', 'Electro Dragon', 'Night Witch', 'Skeleton Dragons', 'Fireball', 'Fisherman', 'Guards', 'Tornado']"
1279,83,"['Graveyard', 'Baby Dragon', 'Goblin Cage', 'Fireball', 'Ice Wizard', 'Knight', 'Tornado', 'Barbarian Barrel']"
1280,83,"['Graveyard', 'Baby Dragon', 'Goblin Cage', 'Poison', 'Ice Wizard', 'Knight', 'Tornado', 'Barbarian Barrel']"
1281,83,"['Inferno Tower', 'Valkyrie', 'Goblin Drill', 'Fireball', 'Wall Breakers', 'Spear Goblins', 'The Log', 'Fire Spirit']"
1282,83,"['Lava Hound', 'Balloon', 'Barbarians', 'Inferno Dragon', 'Skeleton Dragons', 'Miner', 'Arrows', 'Zap']"
1283,83,"['Lava Hound', 'Flying Machine', 'Skeleton Dragons', 'Goblin Cage', 'Miner', 'Guards', 'Mega Minion', 'Arrows']"
1284,83,"['Magic Archer', 'Valkyrie', 'Bomb Tower', 'Miner', 'Tornado', 'Wall Breakers', 'Spear Goblins', 'The Log']"
1285,83,"['Mega Knight', 'Balloon', 'Hunter', 'Miner', 'Fisherman', 'Mega Minion', 'Tombstone', 'Arrows']"
1286,83,"['Mega Knight', 'Ram Rider', 'Inferno Dragon', 'Electro Wizard', 'Poison', 'Bandit', 'Barbarian Barrel', 'Giant Snowball']"
1287,83,"['Mega Knight', 'Royal Giant', 'Prince', 'Princess', 'Skeleton Army', 'Dart Goblin', 'Goblin Barrel', 'Bats']"
1288,83,"['Mega Knight', 'Sparky', 'Prince', 'Wizard', 'Inferno Dragon', 'Skeleton Army', 'Skeleton Barrel', 'Fire Spirit']"
1289,83,"['Musketeer', 'Hog Rider', 'Fireball', 'Cannon', 'Ice Golem', 'The Log', 'Skeletons', 'Ice Spirit']"
1290,83,"['Musketeer', 'Valkyrie', 'Hog Rider', 'Fireball', 'Minions', 'Cannon', 'Bomber', 'Zap']"
1291,83,"['P.E.K.K.A', 'Electro Wizard', 'Magic Archer', 'Battle Ram', 'Fireball', 'Royal Ghost', 'Bandit', 'Zap']"
1292,83,"['P.E.K.K.A', 'Elite Barbarians', 'Electro Wizard', 'Mother Witch', 'Battle Ram', 'Fireball', 'Fisherman', 'Zap']"
1293,83,"['P.E.K.K.A', 'Lightning', 'Ram Rider', 'Electro Wizard', 'Baby Dragon', 'Bandit', 'Barbarian Barrel', 'Giant Snowball']"
1294,83,"['Prince', 'Giant', 'Electro Wizard', 'Dark Prince', 'Fireball', 'Miner', 'Mega Minion', 'Zap']"
1295,83,"['Ram Rider', 'Inferno Dragon', 'Magic Archer', 'Lumberjack', 'Fireball', 'Bandit', 'Ice Golem', 'Barbarian Barrel']"
1296,83,"['Rocket', 'Executioner', 'Valkyrie', 'Hog Rider', 'Tornado', 'Goblins', 'The Log', 'Ice Spirit']"
1297,83,"['Rocket', 'Valkyrie', 'Tesla', 'Princess', 'Goblin Barrel', 'The Log', 'Skeletons', 'Electro Spirit']"
1298,83,"['Royal Giant', 'Mother Witch', 'Fireball', 'Fisherman', 'Mega Minion', 'The Log', 'Skeletons', 'Electro Spirit']"
1299,83,"['Royal Giant', 'Mother Witch', 'Hunter', 'Fireball', 'Fisherman', 'The Log', 'Skeletons', 'Electro Spirit']"
1300,83,"['Royal Recruits', 'Royal Hogs', 'Flying Machine', 'Zappies', 'Goblin Cage', 'Fireball', 'Arrows', 'Barbarian Barrel']"
1301,83,"['Sparky', 'Electro Wizard', 'Magic Archer', 'Fireball', 'Elixir Golem', 'Goblin Barrel', 'The Log', 'Skeletons']"
1302,83,"['Sparky', 'Goblin Giant', 'Elite Barbarians', 'Electro Wizard', 'Dark Prince', 'Mega Minion', 'Rage', 'Zap']"
1303,83,"['Three Musketeers', 'Elixir Collector', 'Hunter', 'Royal Ghost', 'Bandit', 'Ice Golem', 'Barbarian Barrel', 'Heal Spirit']"
1304,83,"['X-Bow', 'Rocket', 'Valkyrie', 'Tesla', 'Ice Wizard', 'Tornado', 'The Log', 'Skeletons']"
1305,83,"['X-Bow', 'Tesla', 'Fireball', 'Archers', 'Knight', 'The Log', 'Skeletons', 'Electro Spirit']"
1306,84,"['Balloon', 'Electro Dragon', 'Bowler', 'Inferno Dragon', 'Lumberjack', 'Freeze', 'Tornado', 'Barbarian Barrel']"
1307,84,"['Balloon', 'Musketeer', 'Bomb Tower', 'Miner', 'Ice Golem', 'Barbarian Barrel', 'Giant Snowball', 'Skeletons']"
1308,84,"['Barbarians', 'Electro Wizard', 'Hog Rider', 'Miner', 'Ice Wizard', 'Knight', 'The Log', 'Fire Spirit']"
1309,84,"['Bomb Tower', 'Fireball', 'Miner', 'Knight', 'Wall Breakers', 'Spear Goblins', 'Bats', 'The Log']"
1310,84,"['Cannon Cart', 'Minion Horde', 'Mortar', 'Fireball', 'Miner', 'Goblin Gang', 'Spear Goblins', 'The Log']"
1311,84,"['Cannon Cart', 'Royal Hogs', 'Mother Witch', 'Skeleton Dragons', 'Goblin Cage', 'Fireball', 'The Log', 'Skeletons']"
1312,84,"['Goblin Giant', 'Prince', 'Dark Prince', 'Fireball', 'Goblin Gang', 'Spear Goblins', 'Bats', 'Zap']"
1313,84,"['Golem', 'Electro Dragon', 'Cannon Cart', 'Lumberjack', 'Baby Dragon', 'Mega Minion', 'Tornado', 'Barbarian Barrel']"
1314,84,"['Graveyard', 'Baby Dragon', 'Goblin Cage', 'Fireball', 'Ice Wizard', 'Knight', 'Tornado', 'Barbarian Barrel']"
1315,84,"['Graveyard', 'Baby Dragon', 'Goblin Cage', 'Poison', 'Ice Wizard', 'Knight', 'Tornado', 'Barbarian Barrel']"
1316,84,"['Inferno Tower', 'Valkyrie', 'Goblin Drill', 'Fireball', 'Wall Breakers', 'Spear Goblins', 'The Log', 'Fire Spirit']"
1317,84,"['Lava Hound', 'Balloon', 'Barbarians', 'Inferno Dragon', 'Skeleton Dragons', 'Miner', 'Arrows', 'Zap']"
1318,84,"['Lava Hound', 'Flying Machine', 'Skeleton Dragons', 'Goblin Cage', 'Miner', 'Guards', 'Mega Minion', 'Arrows']"
1319,84,"['Magic Archer', 'Valkyrie', 'Bomb Tower', 'Miner', 'Tornado', 'Wall Breakers', 'Spear Goblins', 'The Log']"
1320,84,"['Mega Knight', 'Balloon', 'Hunter', 'Miner', 'Fisherman', 'Mega Minion', 'Tombstone', 'Arrows']"
1321,84,"['Mega Knight', 'Ram Rider', 'Inferno Dragon', 'Electro Wizard', 'Poison', 'Bandit', 'Barbarian Barrel', 'Giant Snowball']"
1322,84,"['Mega Knight', 'Royal Giant', 'Prince', 'Princess', 'Skeleton Army', 'Dart Goblin', 'Goblin Barrel', 'Bats']"
1323,84,"['Mega Knight', 'Sparky', 'Prince', 'Wizard', 'Inferno Dragon', 'Skeleton Army', 'Skeleton Barrel', 'Fire Spirit']"
1324,84,"['Musketeer', 'Hog Rider', 'Fireball', 'Cannon', 'Ice Golem', 'The Log', 'Skeletons', 'Ice Spirit']"
1325,84,"['Musketeer', 'Valkyrie', 'Hog Rider', 'Fireball', 'Minions', 'Cannon', 'Bomber', 'Zap']"
1326,84,"['P.E.K.K.A', 'Electro Wizard', 'Magic Archer', 'Battle Ram', 'Fireball', 'Royal Ghost', 'Bandit', 'Zap']"
1327,84,"['P.E.K.K.A', 'Elite Barbarians', 'Electro Wizard', 'Mother Witch', 'Battle Ram', 'Fireball', 'Fisherman', 'Zap']"
1328,84,"['P.E.K.K.A', 'Lightning', 'Ram Rider', 'Electro Wizard', 'Baby Dragon', 'Bandit', 'Barbarian Barrel', 'Giant Snowball']"
1329,84,"['Prince', 'Giant', 'Electro Wizard', 'Dark Prince', 'Fireball', 'Miner', 'Mega Minion', 'Zap']"
1330,84,"['Ram Rider', 'Inferno Dragon', 'Magic Archer', 'Lumberjack', 'Fireball', 'Bandit', 'Ice Golem', 'Barbarian Barrel']"
1331,84,"['Rocket', 'Executioner', 'Valkyrie', 'Hog Rider', 'Tornado', 'Goblins', 'The Log', 'Ice Spirit']"
1332,84,"['Rocket', 'Valkyrie', 'Tesla', 'Princess', 'Goblin Barrel', 'The Log', 'Skeletons', 'Electro Spirit']"
1333,84,"['Royal Giant', 'Mother Witch', 'Fireball', 'Fisherman', 'Mega Minion', 'The Log', 'Skeletons', 'Electro Spirit']"
1334,84,"['Royal Giant', 'Mother Witch', 'Hunter', 'Fireball', 'Fisherman', 'The Log', 'Skeletons', 'Electro Spirit']"
1335,84,"['Royal Recruits', 'Royal Hogs', 'Flying Machine', 'Zappies', 'Goblin Cage', 'Fireball', 'Arrows', 'Barbarian Barrel']"
1336,84,"['Sparky', 'Goblin Giant', 'Elite Barbarians', 'Electro Wizard', 'Dark Prince', 'Mega Minion', 'Rage', 'Zap']"
1337,84,"['Three Musketeers', 'Elixir Collector', 'Giant', 'Minion Horde', 'Dark Prince', 'Goblin Gang', 'Zap', 'Heal Spirit']"
1338,84,"['Three Musketeers', 'Elixir Collector', 'Hunter', 'Royal Ghost', 'Bandit', 'Ice Golem', 'Barbarian Barrel', 'Heal Spirit']"
1339,84,"['Valkyrie', 'Goblin Drill', 'Tesla', 'Fireball', 'Wall Breakers', 'Bomber', 'Skeletons', 'Fire Spirit']"
1340,84,"['Valkyrie', 'Hog Rider', 'Tesla', 'Firecracker', 'Earthquake', 'The Log', 'Skeletons', 'Fire Spirit']"
1341,84,"['X-Bow', 'Rocket', 'Valkyrie', 'Tesla', 'Ice Wizard', 'Tornado', 'The Log', 'Skeletons']"
1342,84,"['X-Bow', 'Tesla', 'Fireball', 'Archers', 'Knight', 'The Log', 'Skeletons', 'Electro Spirit']"
1343,85,"['Balloon', 'Electro Dragon', 'Bowler', 'Inferno Dragon', 'Lumberjack', 'Freeze', 'Tornado', 'Barbarian Barrel']"
1344,85,"['Balloon', 'Musketeer', 'Bomb Tower', 'Miner', 'Ice Golem', 'Barbarian Barrel', 'Giant Snowball', 'Skeletons']"
1345,85,"['Bomb Tower', 'Fireball', 'Miner', 'Knight', 'Wall Breakers', 'Spear Goblins', 'Bats', 'The Log']"
1346,85,"['Cannon Cart', 'Minion Horde', 'Mortar', 'Fireball', 'Miner', 'Goblin Gang', 'Spear Goblins', 'The Log']"
1347,85,"['Cannon Cart', 'Royal Hogs', 'Mother Witch', 'Skeleton Dragons', 'Goblin Cage', 'Fireball', 'The Log', 'Skeletons']"
1348,85,"['Electro Giant', 'Cannon Cart', 'Dark Prince', 'Hunter', 'Fireball', 'Bandit', 'Fisherman', 'Tornado']"
1349,85,"['Goblin Giant', 'Prince', 'Dark Prince', 'Fireball', 'Goblin Gang', 'Spear Goblins', 'Bats', 'Zap']"
1350,85,"['Golem', 'Electro Dragon', 'Cannon Cart', 'Lumberjack', 'Baby Dragon', 'Mega Minion', 'Tornado', 'Barbarian Barrel']"
1351,85,"['Graveyard', 'Baby Dragon', 'Goblin Cage', 'Fireball', 'Ice Wizard', 'Knight', 'Tornado', 'Barbarian Barrel']"
1352,85,"['Graveyard', 'Baby Dragon', 'Goblin Cage', 'Poison', 'Ice Wizard', 'Knight', 'Tornado', 'Barbarian Barrel']"
1353,85,"['Inferno Tower', 'Valkyrie', 'Goblin Drill', 'Fireball', 'Wall Breakers', 'Spear Goblins', 'The Log', 'Fire Spirit']"
1354,85,"['Lava Hound', 'Balloon', 'Barbarians', 'Inferno Dragon', 'Skeleton Dragons', 'Miner', 'Arrows', 'Zap']"
1355,85,"['Lava Hound', 'Flying Machine', 'Skeleton Dragons', 'Goblin Cage', 'Miner', 'Guards', 'Mega Minion', 'Arrows']"
1356,85,"['Lava Hound', 'Lumberjack', 'Baby Dragon', 'Flying Machine', 'Fireball', 'Skeleton Army', 'Clone', 'Bats']"
1357,85,"['Magic Archer', 'Valkyrie', 'Bomb Tower', 'Miner', 'Tornado', 'Wall Breakers', 'Spear Goblins', 'The Log']"
1358,85,"['Mega Knight', 'Balloon', 'Hunter', 'Miner', 'Fisherman', 'Mega Minion', 'Tombstone', 'Arrows']"
1359,85,"['Mega Knight', 'Lumberjack', 'Baby Dragon', 'Dark Prince', 'Miner', 'Fisherman', 'The Log', 'Ice Spirit']"
1360,85,"['Mega Knight', 'Ram Rider', 'Inferno Dragon', 'Electro Wizard', 'Poison', 'Bandit', 'Barbarian Barrel', 'Giant Snowball']"
1361,85,"['Mega Knight', 'Royal Giant', 'Prince', 'Princess', 'Skeleton Army', 'Dart Goblin', 'Goblin Barrel', 'Bats']"
1362,85,"['Mega Knight', 'Sparky', 'Prince', 'Wizard', 'Inferno Dragon', 'Skeleton Army', 'Skeleton Barrel', 'Fire Spirit']"
1363,85,"['Musketeer', 'Hog Rider', 'Fireball', 'Cannon', 'Ice Golem', 'The Log', 'Skeletons', 'Ice Spirit']"
1364,85,"['Musketeer', 'Valkyrie', 'Hog Rider', 'Fireball', 'Minions', 'Cannon', 'Bomber', 'Zap']"
1365,85,"['P.E.K.K.A', 'Electro Wizard', 'Magic Archer', 'Battle Ram', 'Fireball', 'Royal Ghost', 'Bandit', 'Zap']"
1366,85,"['P.E.K.K.A', 'Elite Barbarians', 'Electro Wizard', 'Mother Witch', 'Battle Ram', 'Fireball', 'Fisherman', 'Zap']"
1367,85,"['P.E.K.K.A', 'Graveyard', 'Electro Wizard', 'Dark Prince', 'Hunter', 'Poison', 'Bomber', 'Giant Snowball']"
1368,85,"['P.E.K.K.A', 'Lightning', 'Ram Rider', 'Electro Wizard', 'Baby Dragon', 'Bandit', 'Barbarian Barrel', 'Giant Snowball']"
1369,85,"['Prince', 'Giant', 'Electro Wizard', 'Dark Prince', 'Fireball', 'Miner', 'Mega Minion', 'Zap']"
1370,85,"['Ram Rider', 'Inferno Dragon', 'Magic Archer', 'Lumberjack', 'Fireball', 'Bandit', 'Ice Golem', 'Barbarian Barrel']"
1371,85,"['Rocket', 'Executioner', 'Valkyrie', 'Hog Rider', 'Tornado', 'Goblins', 'The Log', 'Ice Spirit']"
1372,85,"['Rocket', 'Valkyrie', 'Tesla', 'Princess', 'Goblin Barrel', 'The Log', 'Skeletons', 'Electro Spirit']"
1373,85,"['Royal Giant', 'Lightning', 'Lumberjack', 'Baby Dragon', 'Goblin Cage', 'Mega Minion', 'Barbarian Barrel', 'Electro Spirit']"
1374,85,"['Royal Giant', 'Mother Witch', 'Fireball', 'Fisherman', 'Mega Minion', 'The Log', 'Skeletons', 'Electro Spirit']"
1375,85,"['Royal Giant', 'Mother Witch', 'Hunter', 'Fireball', 'Fisherman', 'The Log', 'Skeletons', 'Electro Spirit']"
1376,85,"['Royal Recruits', 'Royal Hogs', 'Flying Machine', 'Zappies', 'Goblin Cage', 'Fireball', 'Arrows', 'Barbarian Barrel']"
1377,85,"['Sparky', 'Goblin Giant', 'Electro Wizard', 'Dark Prince', 'Mini P.E.K.K.A', 'Mega Minion', 'Rage', 'Zap']"
1378,85,"['Three Musketeers', 'Elixir Collector', 'Hunter', 'Royal Ghost', 'Bandit', 'Ice Golem', 'Barbarian Barrel', 'Heal Spirit']"
1379,85,"['Valkyrie', 'Goblin Drill', 'Tesla', 'Fireball', 'Wall Breakers', 'Bomber', 'Skeletons', 'Fire Spirit']"
1380,85,"['Valkyrie', 'Hog Rider', 'Tesla', 'Firecracker', 'Earthquake', 'The Log', 'Skeletons', 'Fire Spirit']"
1381,85,"['X-Bow', 'Rocket', 'Valkyrie', 'Tesla', 'Ice Wizard', 'Tornado', 'The Log', 'Skeletons']"
1382,85,"['X-Bow', 'Tesla', 'Fireball', 'Archers', 'Knight', 'The Log', 'Skeletons', 'Electro Spirit']"
1383,86,"['Balloon', 'Electro Dragon', 'Bowler', 'Inferno Dragon', 'Lumberjack', 'Freeze', 'Tornado', 'Barbarian Barrel']"
1384,86,"['Balloon', 'Musketeer', 'Bomb Tower', 'Miner', 'Ice Golem', 'Barbarian Barrel', 'Giant Snowball', 'Skeletons']"
1385,86,"['Bomb Tower', 'Fireball', 'Miner', 'Knight', 'Wall Breakers', 'Spear Goblins', 'Bats', 'The Log']"
1386,86,"['Cannon Cart', 'Minion Horde', 'Mortar', 'Fireball', 'Miner', 'Goblin Gang', 'Spear Goblins', 'The Log']"
1387,86,"['Cannon Cart', 'Royal Hogs', 'Mother Witch', 'Skeleton Dragons', 'Goblin Cage', 'Fireball', 'The Log', 'Skeletons']"
1388,86,"['Electro Giant', 'Cannon Cart', 'Dark Prince', 'Hunter', 'Fireball', 'Bandit', 'Fisherman', 'Tornado']"
1389,86,"['Goblin Giant', 'Prince', 'Dark Prince', 'Fireball', 'Goblin Gang', 'Spear Goblins', 'Bats', 'Zap']"
1390,86,"['Golem', 'Electro Dragon', 'Cannon Cart', 'Lumberjack', 'Baby Dragon', 'Mega Minion', 'Tornado', 'Barbarian Barrel']"
1391,86,"['Graveyard', 'Baby Dragon', 'Goblin Cage', 'Fireball', 'Ice Wizard', 'Knight', 'Tornado', 'Barbarian Barrel']"
1392,86,"['Graveyard', 'Baby Dragon', 'Goblin Cage', 'Poison', 'Ice Wizard', 'Knight', 'Tornado', 'Barbarian Barrel']"
